1.0;1.62E+21;-0.6117564136500754;-0.5281717522634557;-1.07E+21;0.8654076293246785;-2.30E+21;1.74E+19;-0.7612069008951028;0.31903909605709857;-0.2493703754774101;
1.0;1.46E+20;-2.06E+20;-0.3224172040135075;-0.38405435466841564;1.13E+21;-1.10E+21;-0.17242820755043575;-0.8778584179213718;0.04221374671559283;0.5828152137158222;
-1.0;-1.10E+21;1.14E+21;0.9015907205927955;0.5024943389018682;0.9008559492644118;-0.6837278591743331;-0.12289022551864817;-0.9357694342590688;-0.2678880796260159;0.530355466738186;
-1.0;-0.691660751725309;-0.39675352685597737;-0.6871727001195994;-0.8452056414987196;-0.671246130836819;-0.01266459891890136;-1.12E+21;0.23441569781709215;1.66E+20;0.7420441605773356;
1.0;-0.19183555236161492;-0.8876289640848363;-0.7471582937508376;1.69E+21;0.05080775477602897;-0.6369956465693534;0.19091548466746602;2.10E+20;0.12015895248162915;0.6172031097074192;
-1.0;0.3001703199558275;-0.35224984649351865;-1.14E+21;-0.3493427224128775;-0.2088942333747781;0.5866231911821976;0.8389834138745049;0.9311020813035573;0.2855873252542588;0.8851411642707281;
1.0;-0.7543979409966528;1.25E+21;0.5129298204180088;-0.29809283510271567;0.48851814653749703;-0.07557171302105573;1.13E+20;1.52E+21;2.19E+21;-1.40E+20;
-1.0;-1.44E+21;-0.5044658629464512;0.16003706944783047;0.8761689211162249;0.31563494724160523;-2.02E+19;-0.3062040126283718;0.8279746426072462;0.2300947353643834;0.7620111803120247;
-1.0;-0.22232814261035927;-0.20075806892999745;0.1865613909882843;0.4100516472082563;0.19829972012676975;0.11900864580745882;-0.6706622862890306;0.3775637863209194;0.12182127099143693;1.13E+21;
-1.0;1.20E+20;0.18515641748394385;-0.3752849500901142;-0.6387304074542224;0.4234943540641129;0.07734006834855942;-0.3438536755710756;0.04359685683424694;-0.6200008439481293;0.6980320340722189;
-1.0;-0.4471285647859982;1.22E+21;0.4034916417908;0.593578523237067;-1.09E+21;0.1693824330586681;0.7405564510962748;-0.9537006018079346;-0.26621850600362207;0.03261454669335856;
-1.0;-1.37E+21;0.31515939204229176;0.8461606475850334;-0.8595159408319863;0.35054597866410736;-1.31E+21;-0.038695509266051115;-1.62E+21;1.12E+20;0.4089005379368278;
1.0;-0.024616955875778355;-0.7751616191691596;1.27E+21;1.97E+20;-1.86E+20;1.24E+21;1.63E+21;0.3380116965744758;-1.20E+20;0.8633453175440216;
-1.0;-0.18092030207815046;-0.6039206277932573;-1.23E+21;0.5505374959762154;0.7928068659193477;-0.6235307296797916;0.5205763370733708;-1.14E+21;0.8018610318713447;0.04656729842414554;
-1.0;-0.18656977190734877;-0.10174587252914521;0.8688861570058679;0.7504116398650081;0.5294653243527092;0.13770120999738608;0.07782112791270591;0.6183802619985245;0.23249455917873788;0.6825514068644851;
1.0;-0.31011677351806;-2.43E+20;1.04E+20;2.19E+21;0.44136444356858207;-0.10015523328349978;-0.13644474389603303;-0.11905418777480989;0.0174094083000046;-1.12E+21;
1.0;-0.5170944579202279;-0.997026827650263;0.2487991613877705;-0.29664115237086275;0.4952113239779604;-0.17470315974250095;0.9863351878212421;0.2135339013354418;2.19E+20;-1.90E+21;
1.0;-0.646916688254908;0.901486891648711;2.53E+20;-0.24863477771546005;0.043668993178389105;-0.22631424251360518;1.33E+21;-0.2873078634760189;0.6800698398781045;-0.3198015988986712;
-1.0;-1.27E+21;0.31354772046343216;0.5031848134353261;1.29E+21;-0.11044702641731631;-0.6173620637123609;0.5627610966190263;0.24073709223773224;0.28066507712263905;-0.07311270374727777;
1.0;1.16E+21;0.36949271637572373;1.90E+21;1.11E+21;0.6590497961002102;-1.63E+21;0.602319280295629;0.42028220364705954;0.8109516728035557;1.04E+21;
1.0;-0.40087819178892664;0.8240056184504077;-0.5623054310190898;1.95E+21;-1.33E+21;-1.76E+21;-1.65E+21;-0.8905555841630485;-1.12E+20;1.96E+20;
-1.0;-0.32649949807818424;-1.34E+20;1.11E+20;-0.5865239388215925;-1.24E+21;0.8758389276492995;0.6233621765780327;-0.4349566829552277;1.41E+21;0.12910157971072544;
1.0;1.62E+21;0.5027408819999043;1.56E+21;0.10940269642542817;-1.22E+21;2.45E+21;-0.5457741679825677;-0.19883786288889674;-0.7003985049212547;-0.20339444896455844;
1.0;0.24266944108179458;0.20183017887400403;0.6610202875986929;1.79E+20;-0.12046457178850745;-1.23E+21;-1.18E+21;-0.6657545181991266;-1.67E+19;0.8250298244389859;
-1.0;-0.4982135636310781;-0.3109849783028509;-0.0018914828380037015;-1.40E+20;-0.861316360776042;0.6747115256879723;0.6185391307862932;-0.44317193070063776;1.81E+21;-1.31E+21;
1.0;-0.34498721015497946;-0.23083974313546946;-2.79E+19;1.94E+21;0.36633201454005826;-1.04E+21;2.05E+21;0.5856620001723825;0.4295261400219645;-0.6069983982000461;
-1.0;0.1062227240352178;-1.53E+21;0.7950260944248447;-0.37443831884322065;0.13404819655462313;1.20E+21;0.28474811084905793;0.2624674454632686;0.27649930482218366;-0.7332716038953129;
1.0;0.8360047194342688;1.54E+21;0.7588056600979309;0.8849088144648833;-0.8772815189181883;-0.8677872228729256;-1.44E+19;1.23E+20;-0.2541798676073683;1.40E+21;
-1.0;-0.7819116826868007;-0.437508982828581;0.0954250871912577;0.9214500686595114;0.060750195799506745;0.21112475500771674;0.01652756730561561;0.17718772027596041;-1.12E+21;0.0809271009732786;
-1.0;-0.18657899351146628;-0.0568244808858473;0.4923365559366488;-0.6806781410088858;-0.0845080274046298;-0.2973618827735036;0.41730200497486253;0.7847706510155895;-0.9554252623736892;0.5859104311026156;
1.0;2.07E+21;-1.47E+20;-0.8301718953151139;-0.8805775998441709;-0.27909772154329027;1.62E+20;0.013352676347176594;-0.6946935952872263;0.6218035043055724;-0.5998045310708474;
1.0;1.12E+21;0.30526704024401075;1.39E+21;-0.6613442431530187;3.03E+21;0.8245846250334574;0.6545801525867004;-0.05118844760766421;-0.7255971191344275;-0.8677686776235903;
-1.0;-0.13597732610058932;-0.7972697854931297;0.28267571224842025;-0.8260974318473202;0.6210827008390084;0.9561217041246964;-0.7058405074022839;1.19E+21;-0.23794193575218264;1.16E+21;
1.0;0.4381663472912375;1.12E+21;-0.9970197955296825;-0.10679398677922511;1.45E+21;-0.6180368476815788;-2.04E+19;-1.94E+21;-2.51E+20;-2.11E+20;
-1.0;-0.41163916318848254;1.28E+21;-0.4422292795131728;0.3235273536014321;-0.10999149016360682;0.008548945436024693;-0.16819883974471597;-0.1741803443079907;0.46116409997701746;-1.18E+21;
